"rootgene1" "rootgene2" "rootgene3" "rootgene4" "rootgene5" "rootgene6" "rootgene7" "rootgene8" "rootcellcount" "offsgene1" "offsgene2" "offsgene3" "offsgene4" "offsgene5" "offsgene6" "offsgene7" "offsgene8" "offscellcount" "changeprobe1" "changeprobe2" "changeprobe3" "changeprobe4" "changeprobe5" "changeprobe6" "changeprobe7" "changeprobe8" "changeprobenumber" "TotalPrize"
4 1 3 3 2 1 3 2 1 4 1 3 3 2 1 3 1 1 0 0 0 0 0 0 0 1 1 0.0059635597446754
4 2 3 2 1 1 3 2 1 4 2 3 3 1 1 3 2 5 0 0 0 1 0 0 0 0 1 0.0148264151928185
4 2 3 2 2 1 2 2 2 4 2 3 2 2 2 2 2 1 0 0 0 0 0 1 0 0 1 0.040342427362213
4 2 3 2 2 1 2 2 2 4 2 3 3 2 1 2 2 3 0 0 0 1 0 0 0 0 1 0.0156181313278909
4 2 3 2 2 1 3 2 8 4 2 3 2 1 1 3 2 1 0 0 0 0 1 0 0 0 1 0.0425977886477542
4 2 3 2 2 1 3 2 8 4 2 3 2 2 1 2 2 2 0 0 0 0 0 0 1 0 1 0.0269719997554088
4 2 3 2 2 1 3 2 8 4 2 3 2 2 2 3 2 1 0 0 0 0 0 1 0 0 1 0.0370007377007572
4 2 3 2 2 1 3 2 8 5 2 3 2 2 1 3 2 1 1 0 0 0 0 0 0 0 1 0.0305381787977872
4 2 3 2 2 2 2 2 1 5 2 3 2 2 2 2 2 1 1 0 0 0 0 0 0 0 1 0.0337799301853862
4 2 3 2 2 2 3 2 1 4 2 3 3 2 2 3 2 2 0 0 0 1 0 0 0 0 1 0.0145325357111148
4 2 3 3 1 1 3 2 5 4 2 3 4 1 1 3 2 2 0 0 0 1 0 0 0 0 1 0.0682015098869651
4 2 3 3 2 1 2 2 3 4 2 3 4 2 1 2 2 1 0 0 0 1 0 0 0 0 1 0.071843404108298
4 2 3 3 2 1 3 2 21 4 1 3 3 2 1 3 2 1 0 1 0 0 0 0 0 0 1 0.0188762105158255
4 2 3 3 2 1 3 2 21 4 2 3 3 2 1 4 2 1 0 0 0 0 0 0 1 0 1 0.0251935474769496
4 2 3 3 2 1 3 2 21 4 2 3 3 3 1 3 2 1 0 0 0 0 1 0 0 0 1 0.00660530894728535
4 2 3 3 2 1 3 2 21 4 2 3 4 2 1 3 2 13 0 0 0 1 0 0 0 0 1 0.0658923898424246
4 2 3 3 2 1 3 2 21 4 3 3 3 2 1 3 2 1 0 1 0 0 0 0 0 0 1 0.00531466121319358
4 2 3 3 2 1 4 2 1 4 2 3 3 2 0 4 2 1 0 0 0 0 0 1 0 0 1 0.00414686027604754
4 2 3 3 2 2 3 2 2 4 2 3 4 2 2 3 2 1 0 0 0 1 0 0 0 0 1 0.0668496642711281
4 2 3 3 2 2 3 2 2 5 2 3 3 2 2 3 2 1 1 0 0 0 0 0 0 0 1 0.0207707225031761
4 2 3 3 3 1 3 2 1 4 2 3 4 1 2 2 1 1 0 0 0 1 1 1 1 1 5 3.82868967224128e-06
4 2 3 4 0 1 3 2 1 4 2 3 4 0 1 2 2 1 0 0 0 0 0 0 1 0 1 0.00855625311291288
4 2 3 4 0 1 3 2 1 4 3 6 4 3 2 4 2 1 0 1 1 0 1 1 1 0 5 1.05714593312993e-07
4 2 3 4 0 1 3 2 1 5 1 3 4 1 1 3 2 1 1 1 0 0 1 0 0 0 3 0.00117806003840384
4 2 3 4 1 1 3 2 2 4 2 3 4 0 1 3 2 1 0 0 0 0 1 0 0 0 1 0.0154496559501818
4 2 3 4 2 1 2 2 1 2 2 3 4 2 1 2 2 1 1 0 0 0 0 0 0 0 1 0.00211646619433551
4 2 3 4 2 1 2 2 1 4 2 3 4 2 2 2 2 1 0 0 0 0 0 1 0 0 1 0.0352599168283909
4 2 3 4 2 1 3 2 13 4 1 3 4 2 1 3 2 1 0 1 0 0 0 0 0 0 1 0.0246087509577121
4 2 3 4 2 1 3 2 13 4 2 3 5 2 1 3 2 5 0 0 0 1 0 0 0 0 1 0.0200542056042162
4 2 3 4 2 1 4 2 1 4 2 3 5 1 2 3 2 1 0 0 0 1 1 1 1 0 4 7.25444842630319e-05
4 2 3 4 2 2 3 2 1 4 2 3 4 2 2 4 2 1 0 0 0 0 0 0 1 0 1 0.0333217694120535
4 2 3 4 2 2 4 2 1 4 2 3 4 2 1 4 2 1 0 0 0 0 0 1 0 0 1 0.0275012343766564
4 3 6 4 3 2 4 2 1 4 4 3 4 7 1 3 2 1 0 1 1 0 1 1 1 0 5 5.60581262299995e-07
4 3 6 4 3 2 4 2 1 8 4 6 3 3 2 5 3 1 1 1 0 1 0 0 1 1 5 1.06336018041921e-08
5 2 3 2 2 2 2 2 1 5 2 4 2 2 2 2 2 1 0 0 1 0 0 0 0 0 1 0.0200920483824372
8 4 6 3 3 2 5 3 1 8 2 6 5 3 2 5 2 1 0 1 0 1 0 0 0 1 3 5.21172671315672e-05
2 2 2 2 2 2 2 2 6 2 1 2 2 2 2 2 2 7 0 1 0 0 0 0 0 0 1 0.0312671435204717
2 2 2 2 2 2 2 2 6 2 2 1 2 2 2 2 2 1 0 0 1 0 0 0 0 0 1 0.00933336426430761
2 2 2 2 2 2 2 2 6 2 2 2 2 1 2 2 2 8 0 0 0 0 1 0 0 0 1 0.0473047714083188
2 2 2 2 2 2 2 2 6 2 2 2 2 2 1 2 2 7 0 0 0 0 0 1 0 0 1 0.0358984945169408
2 2 2 2 2 2 2 2 6 2 2 2 2 2 2 3 2 4 0 0 0 0 0 0 1 0 1 0.0200633175971698
2 2 2 2 2 2 2 2 6 2 2 2 2 2 3 2 2 1 0 0 0 0 0 1 0 0 1 0.0101252164022141
2 2 2 2 2 2 2 2 6 2 2 2 2 3 2 2 2 1 0 0 0 0 1 0 0 0 1 0.0109412396454615
2 2 2 2 2 2 2 2 6 2 2 2 3 2 2 2 2 1 0 0 0 1 0 0 0 0 1 0.0159072578647458
2 2 2 2 2 2 2 2 6 2 2 3 2 2 2 2 2 1 0 0 1 0 0 0 0 0 1 0.0246882538604266
2 2 2 2 2 2 2 2 6 3 2 2 2 2 2 2 2 14 1 0 0 0 0 0 0 0 1 0.0478286524576572
2 1 1 2 2 1 2 2 1 2 1 2 0 0 1 1 2 1 0 0 1 1 1 0 1 0 4 3.95334203946973e-07
2 1 1 2 2 1 2 2 1 2 1 2 1 1 0 2 2 1 0 0 1 1 1 1 0 0 4 2.85143750179275e-05
2 1 1 2 2 2 2 2 1 2 1 1 2 2 1 2 2 1 0 0 0 0 0 1 0 0 1 0.0094352049596291
2 1 2 0 0 1 1 2 1 2 1 3 6 2 2 3 4 1 0 0 1 1 1 1 1 1 6 7.68321427945936e-07
2 1 2 0 0 1 1 2 1 2 1 5 4 2 2 2 1 1 0 0 1 1 1 1 1 1 6 5.47635703591881e-08
2 1 2 2 1 2 2 2 3 2 0 2 2 1 2 2 2 1 0 1 0 0 0 0 0 0 1 0.0160243303190023
2 1 2 2 1 2 2 2 3 2 1 2 2 0 2 2 2 1 0 0 0 0 1 0 0 0 1 0.0187491921405611
2 1 2 2 2 1 2 2 4 2 1 2 2 1 1 2 2 1 0 0 0 0 1 0 0 0 1 0.0445354749421185
2 1 2 2 2 2 2 2 7 2 1 1 2 2 2 2 2 1 0 0 1 0 0 0 0 0 1 0.00891463009424422
2 1 2 2 2 2 2 2 7 2 1 2 2 1 2 2 2 3 0 0 0 0 1 0 0 0 1 0.0451824794206965
2 1 2 2 2 2 2 2 7 2 1 2 2 2 1 2 2 4 0 0 0 0 0 1 0 0 1 0.0342879363213756
2 1 2 2 2 2 2 2 7 2 1 2 2 2 2 3 2 1 0 0 0 0 0 0 1 0 1 0.0191631923684892
2 1 2 2 2 2 2 2 7 2 1 3 2 2 2 2 2 1 0 0 1 0 0 0 0 0 1 0.0235806344428396
2 1 2 2 2 2 2 2 7 3 1 2 2 2 2 2 2 2 1 0 0 0 0 0 0 0 1 0.0456828569518827
2 1 2 2 2 2 3 2 1 2 1 2 2 2 2 5 2 1 0 0 0 0 0 0 1 0 1 0.00176891006478362
2 1 2 2 2 2 5 2 1 2 1 2 4 3 2 2 2 1 0 0 0 1 1 0 1 0 3 1.65108997742051e-05
2 1 3 6 2 2 3 4 1 2 1 8 8 1 2 2 2 1 0 0 1 1 1 0 1 1 5 5.66895009896099e-07
2 1 3 6 2 2 3 4 1 2 4 3 4 4 2 4 4 1 0 1 0 1 1 0 1 0 4 8.78917013347621e-07
2 1 5 4 2 2 2 1 1 3 2 2 6 2 1 3 2 1 1 1 1 1 0 1 1 1 7 3.88917562945111e-08
2 1 8 8 1 2 2 2 1 2 2 2 9 2 2 2 9 1 0 1 1 1 1 0 0 1 5 2.50691652200405e-08
2 2 2 2 1 1 2 2 2 2 2 2 2 1 1 1 2 1 0 0 0 0 0 0 1 0 1 0.0245628498222931
2 2 2 2 1 2 2 2 8 2 2 2 2 1 1 2 2 2 0 0 0 0 0 1 0 0 1 0.0371565143498248
2 2 2 2 2 1 2 2 7 2 2 2 2 2 1 1 2 1 0 0 0 0 0 0 1 0 1 0.02373121766386
2 2 2 2 2 1 2 2 7 2 2 2 2 2 1 2 0 1 0 0 0 0 0 0 0 1 1 0.00141585047371404
2 2 2 2 2 1 2 2 7 2 2 2 2 2 1 3 2 1 0 0 0 0 0 0 1 0 1 0.0197760147198833
2 2 2 2 2 1 2 2 7 2 2 2 2 3 1 2 2 1 0 0 0 0 1 0 0 0 1 0.010784563182758
2 2 2 2 2 1 2 2 7 2 2 2 3 2 1 2 2 1 0 0 0 1 0 0 0 0 1 0.0156794689693079
2 2 2 2 2 1 2 2 7 3 2 2 2 2 1 2 2 4 1 0 0 0 0 0 0 0 1 0.0471437552864258
2 2 2 2 2 1 3 2 1 2 2 3 2 2 1 3 2 1 0 0 1 0 0 0 0 0 1 0.0223190014442668
2 2 2 2 2 2 3 2 4 2 2 2 2 2 2 3 3 1 0 0 0 0 0 0 0 1 1 0.0115934419311811
2 2 2 2 2 2 3 2 4 2 2 2 2 2 2 4 2 3 0 0 0 0 0 0 1 0 1 0.0382746366469085
2 2 2 2 2 2 3 2 4 2 2 2 2 4 2 3 2 1 0 0 0 0 1 0 0 0 1 0.0041320351404511
2 2 2 2 2 2 3 3 1 2 2 2 2 2 2 3 4 1 0 0 0 0 0 0 0 1 1 0.0935379973993019
2 2 2 2 2 2 3 4 1 2 2 2 2 2 2 2 4 2 0 0 0 0 0 0 1 0 1 0.0247702219128754
2 2 2 3 2 2 2 2 1 2 2 2 4 2 2 2 2 3 0 0 0 1 0 0 0 0 1 0.0731733861778305
2 2 2 3 2 2 2 2 1 3 2 2 3 2 2 2 2 1 1 0 0 0 0 0 0 0 1 0.0320651033349423
2 2 2 4 2 2 2 2 3 2 2 2 4 2 2 2 4 1 0 0 0 0 0 0 0 1 1 0.00426854178030324
2 2 2 4 2 2 2 2 3 3 2 2 4 2 2 2 2 2 1 0 0 0 0 0 0 0 1 0.0418029954551177
2 2 2 4 2 2 2 4 1 2 2 2 4 2 2 3 4 1 0 0 0 0 0 0 1 0 1 0.0158114793507384
2 2 2 4 2 2 2 4 1 2 2 2 8 2 2 2 4 1 0 0 0 1 0 0 0 0 1 0.00208628251447026
2 2 2 4 2 2 2 4 1 3 1 2 2 1 2 3 2 1 1 1 0 1 1 0 1 1 6 3.77377286059366e-07
2 2 2 4 2 2 3 4 1 3 1 3 2 2 2 4 2 1 1 1 1 1 0 0 1 1 6 3.75724496962202e-07
2 2 2 8 2 2 2 4 1 3 1 4 4 2 2 4 2 1 1 1 1 1 0 0 1 1 6 3.9224826075329e-08
2 2 2 9 2 2 2 9 1 2 2 8 5 1 1 1 4 1 0 0 1 1 1 1 1 1 6 3.8226366206028e-08
2 2 3 2 2 1 3 2 1 3 2 1 2 2 2 3 2 1 1 0 1 0 0 1 0 0 3 2.42733545142909e-05
2 2 8 5 1 1 1 4 1 3 2 6 6 2 1 4 4 1 1 0 1 1 1 0 1 0 5 2.05915712113525e-06
2 4 3 4 4 2 4 4 1 3 2 5 8 2 2 2 4 1 1 1 1 1 1 0 1 0 6 7.2276545504592e-09
3 1 2 2 1 2 3 2 1 3 2 2 3 1 2 3 2 1 0 1 0 1 0 0 0 0 2 0.00196155457854369
3 1 3 2 2 2 4 2 1 3 2 3 2 1 1 2 4 1 0 1 0 0 1 1 1 1 5 1.02932504305447e-06
3 1 4 4 2 2 4 2 1 6 2 2 6 2 2 2 2 1 1 1 1 1 0 0 1 0 5 1.58140827716256e-08
3 2 1 2 2 2 3 2 1 3 2 2 2 1 2 2 1 1 0 0 1 0 1 0 1 1 4 0.00010187548985405
3 2 2 2 2 1 2 2 4 3 2 3 2 2 1 2 2 1 0 0 1 0 0 0 0 0 1 0.019686517304273
3 2 2 2 2 2 2 2 14 4 2 2 2 2 2 2 2 7 1 0 0 0 0 0 0 0 1 0.105287234940346
3 2 2 3 2 2 2 2 1 4 2 2 3 2 2 2 2 1 1 0 0 0 0 0 0 0 1 0.070586267744034
3 2 2 4 2 2 2 2 2 3 2 2 4 2 2 2 3 1 0 0 0 0 0 0 0 1 1 0.00893770017184444
3 2 2 4 2 2 2 2 2 3 2 2 4 2 2 3 2 1 0 0 0 0 0 0 1 0 1 0.0141861483001487
3 2 2 4 2 2 2 2 2 3 2 3 2 1 2 2 2 1 0 0 1 1 1 0 0 0 3 0.000239734011332618
3 2 2 4 2 2 2 2 2 4 2 2 4 2 2 2 2 1 1 0 0 0 0 0 0 0 1 0.0920227014045544
3 2 2 4 2 2 3 2 1 3 2 3 2 3 2 3 2 1 0 0 1 1 1 0 0 0 3 5.08556947544412e-05
3 2 3 2 1 1 2 4 1 3 2 3 4 3 2 1 2 1 0 0 0 1 1 1 1 1 5 5.15244306203827e-08
3 2 5 8 2 2 2 4 1 4 4 4 4 3 2 4 4 1 1 1 1 1 1 0 1 0 6 3.36281001520558e-08
3 2 6 6 2 1 4 4 1 4 2 6 8 2 2 3 4 1 1 0 0 1 0 1 1 0 4 0.000454836201690598
3 2 6 6 2 1 4 4 1 4 3 2 6 3 4 4 4 1 1 1 1 0 1 1 0 0 5 1.7426241879014e-08
4 1 3 2 2 2 2 2 1 4 1 3 2 2 2 3 2 1 0 0 0 0 0 0 1 0 1 0.0190882264991601
4 1 3 2 2 2 3 2 1 4 2 4 2 2 1 2 2 1 0 1 1 0 0 1 1 0 4 8.86001404436514e-05
4 1 9 8 2 2 4 4 1 4 1 9 8 4 2 3 4 1 0 0 0 0 1 0 1 0 2 0.000343868542253207
4 2 2 2 1 2 2 2 2 4 2 2 1 1 2 2 2 1 0 0 0 1 0 0 0 0 1 0.0102858180215501
4 2 2 2 1 2 2 2 2 4 2 2 2 1 1 2 2 1 0 0 0 0 0 1 0 0 1 0.0386873070758476
4 2 2 2 2 2 2 2 7 4 2 2 2 1 2 2 2 2 0 0 0 0 1 0 0 0 1 0.0492536571217701
4 2 2 2 2 2 2 2 7 4 2 2 2 2 2 2 3 1 0 0 0 0 0 0 0 1 1 0.013161263024155
4 2 2 2 2 2 2 2 7 4 2 2 2 2 2 3 2 1 0 0 0 0 0 0 1 0 1 0.0208898962247685
4 2 2 2 2 2 2 2 7 4 2 2 2 3 2 2 2 2 0 0 0 0 1 0 0 0 1 0.0113920023274842
4 2 2 2 2 2 2 2 7 4 2 3 2 2 2 2 2 2 0 0 1 0 0 0 0 0 1 0.025705372933328
4 2 2 2 2 2 3 2 1 4 2 2 2 1 2 3 2 1 0 0 0 0 1 0 0 0 1 0.0451738223781901
4 2 2 2 3 2 2 2 2 6 2 2 2 3 2 2 2 1 1 0 0 0 0 0 0 0 1 0.00374751719956175
4 2 2 3 2 2 2 2 1 4 2 2 3 2 1 2 2 1 0 0 0 0 0 1 0 0 1 0.0250584537586856
4 2 3 2 2 2 2 2 2 4 1 3 2 2 2 2 2 1 0 1 0 0 0 0 0 0 1 0.0311448273348186
4 2 6 8 2 2 3 4 1 4 2 9 4 2 1 3 6 1 0 0 1 1 0 1 0 1 4 3.69608861414769e-06
4 2 6 8 2 2 3 4 1 4 2 9 8 2 2 3 4 1 0 0 1 0 0 0 0 0 1 0.0082672337172304
4 2 9 8 1 2 4 4 2 4 2 9 6 1 2 4 4 1 0 0 0 1 0 0 0 0 1 0.00973962208525552
4 2 9 8 2 1 3 4 2 4 2 9 8 2 1 4 4 1 0 0 0 0 0 0 1 0 1 0.0267162771531614
4 2 9 8 2 1 4 4 1 4 2 8 8 2 1 4 4 1 0 0 1 0 0 0 0 0 1 0.00399596966291519
4 2 9 8 2 2 3 4 1 4 2 9 8 2 1 3 4 2 0 0 0 0 0 1 0 0 1 0.023315966786757
4 2 9 8 2 2 3 4 1 4 2 9 8 2 2 2 4 1 0 0 0 0 0 0 1 0 1 0.0194539696031895
4 2 9 8 2 2 3 4 1 4 2 9 9 2 2 3 4 1 0 0 0 1 0 0 0 0 1 0.0196156523182794
4 2 9 8 2 2 4 4 15 4 1 9 8 2 2 4 4 1 0 1 0 0 0 0 0 0 1 0.0194839055366755
4 2 9 8 2 2 4 4 15 4 2 9 4 2 2 4 4 1 0 0 0 1 0 0 0 0 1 0.0376394585060177
4 2 9 8 2 2 4 4 15 4 2 9 8 1 2 4 4 2 0 0 0 0 1 0 0 0 1 0.0294776431032228
4 2 9 8 2 2 4 4 15 4 2 9 8 2 2 4 3 1 0 0 0 0 0 0 0 1 1 0.0150890625378289
4 2 9 8 2 2 5 4 3 4 2 9 8 2 4 5 4 1 0 0 0 0 0 1 0 0 1 0.00130915600866708
4 2 9 8 2 2 5 4 3 4 2 9 8 3 2 5 4 1 0 0 0 0 1 0 0 0 1 0.00666913516877213
4 2 9 8 2 4 5 4 1 2 1 9 10 3 4 6 5 1 1 1 0 1 1 0 1 1 6 1.48683310225632e-09
4 2 9 8 2 4 5 4 1 6 2 10 8 2 1 4 4 1 1 0 1 0 0 1 1 0 4 1.29611789133362e-06
4 2 9 8 3 2 4 4 1 4 2 9 8 3 3 4 3 1 0 0 0 0 0 1 0 1 2 0.000433564739583921
4 2 9 8 3 2 4 4 1 4 2 9 8 4 2 4 4 1 0 0 0 0 1 0 0 0 1 0.0376992986626251
4 2 9 8 3 2 5 4 1 4 2 9 8 3 2 4 4 1 0 0 0 0 0 0 1 0 1 0.0173846719406827
4 2 9 9 2 2 3 4 1 4 2 9 9 2 2 4 4 3 0 0 0 0 0 0 1 0 1 0.00718481902163098
4 2 9 9 2 2 3 4 1 5 2 7 10 2 2 3 4 1 1 0 1 1 0 0 0 0 3 3.71544565318286e-05
4 2 9 9 2 2 4 4 3 4 2 9 8 2 2 4 4 15 0 0 0 1 0 0 0 0 1 0.190740499185901
4 2 9 9 2 2 4 4 3 4 2 9 9 2 2 5 4 1 0 0 0 0 0 0 1 0 1 0.00341858324416313
4 2 9 9 2 2 5 4 1 4 2 9 8 2 2 5 4 3 0 0 0 1 0 0 0 0 1 0.18657699579303
2 2 2 2 2 2 2 2 10 1 2 2 2 2 2 2 2 1 1 0 0 0 0 0 0 0 1 0.0105929230275348
2 2 2 2 2 2 2 2 10 2 1 2 2 2 2 2 2 5 0 1 0 0 0 0 0 0 1 0.0312671435204717
2 2 2 2 2 2 2 2 10 2 2 2 1 2 2 2 2 2 0 0 0 1 0 0 0 0 1 0.00954435471884746
2 2 2 2 2 2 2 2 10 2 2 2 2 1 2 2 2 3 0 0 0 0 1 0 0 0 1 0.0473047714083188
2 2 2 2 2 2 2 2 10 2 2 2 2 2 1 2 2 3 0 0 0 0 0 1 0 0 1 0.0358984945169408
2 2 2 2 2 2 2 2 10 2 2 2 2 2 2 1 2 2 0 0 0 0 0 0 1 0 1 0.0240759811166037
2 2 2 2 2 2 2 2 10 2 2 2 2 2 2 2 1 2 0 0 0 0 0 0 0 1 1 0.0103422220559334
2 2 2 2 2 2 2 2 10 2 2 2 2 2 2 2 3 3 0 0 0 0 0 0 0 1 1 0.0126404936239186
2 2 2 2 2 2 2 2 10 2 2 2 2 2 2 3 2 1 0 0 0 0 0 0 1 0 1 0.0200633175971698
2 2 2 2 2 2 2 2 10 2 2 2 2 3 2 2 2 1 0 0 0 0 1 0 0 0 1 0.0109412396454615
2 2 2 2 2 2 2 2 10 2 3 2 2 2 2 2 2 1 0 1 0 0 0 0 0 0 1 0.00880337050576388
2 2 2 2 2 2 2 2 10 3 2 2 2 2 2 2 2 3 1 0 0 0 0 0 0 0 1 0.0478286524576572
1 2 2 2 2 2 2 2 1 2 0 2 2 0 0 2 2 1 1 1 0 0 1 1 0 0 4 5.76882126398032e-08
2 1 2 2 1 2 2 2 1 2 1 2 2 3 2 2 3 1 0 0 0 0 1 0 0 1 2 0.000151106228443024
2 1 2 2 2 2 2 2 5 2 1 2 1 2 2 2 2 1 0 0 0 1 0 0 0 0 1 0.00911615462520377
2 1 2 2 2 2 2 2 5 2 1 2 2 1 2 2 2 1 0 0 0 0 1 0 0 0 1 0.0451824794206965
2 2 2 2 0 2 2 2 2 2 2 2 0 0 2 2 2 1 0 0 0 1 0 0 0 0 1 0.000524872543039739
2 2 2 2 1 2 2 2 3 2 2 2 2 0 2 2 2 2 0 0 0 0 1 0 0 0 1 0.0196298711286221
2 2 2 2 1 2 2 2 3 2 2 4 2 1 2 2 2 1 0 0 1 0 0 0 0 0 1 0.00810230523683404
2 2 2 2 2 1 1 2 1 2 2 2 2 2 1 0 2 1 0 0 0 0 0 0 1 0 1 0.00760615950764744
2 2 2 2 2 1 2 2 3 2 2 2 2 2 1 1 2 1 0 0 0 0 0 0 1 0 1 0.02373121766386
2 2 2 2 2 2 2 1 2 2 3 2 2 2 2 2 1 1 0 1 0 0 0 0 0 0 1 0.00431807782349759
2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 2 4 1 0 0 0 0 0 0 0 1 1 0.101985800829344
2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 3 3 1 0 0 0 0 0 0 1 0 1 0.00937035391689047
2 2 2 2 3 2 2 2 1 2 3 2 2 3 2 2 2 1 0 1 0 0 0 0 0 0 1 0.00642348561309179
2 3 2 2 2 2 2 2 1 2 4 2 2 2 2 2 2 1 0 1 0 0 0 0 0 0 1 0.0282314985184842
2 4 2 2 2 2 2 2 1 2 4 2 2 4 2 2 2 1 0 0 0 0 1 0 0 0 1 0.00228186281375935
2 4 2 2 4 2 2 2 1 2 6 2 2 4 2 2 2 1 0 1 0 0 0 0 0 0 1 0.0336303114694533
2 6 2 2 4 2 2 2 1 3 0 3 2 4 3 3 3 1 1 1 1 0 0 1 1 1 6 1.5863993105961e-07
2 6 2 2 4 2 2 2 1 3 1 2 2 2 3 3 4 1 1 1 0 0 1 1 1 1 6 1.47468126938633e-07
3 1 2 2 2 3 3 4 1 3 1 3 2 2 2 3 5 1 0 0 1 0 0 1 0 1 3 0.000193529877674758
3 1 2 2 2 3 3 4 1 3 2 3 2 2 3 3 4 2 0 1 1 0 0 0 0 0 2 0.00199380990716374
3 2 2 2 2 2 2 2 3 3 2 3 2 2 2 2 2 1 0 0 1 0 0 0 0 0 1 0.0199725199769743
3 2 3 2 2 2 2 2 1 3 2 3 2 2 2 2 3 1 0 0 0 0 0 0 0 1 1 0.00978296972519788
3 2 3 2 2 2 2 3 1 3 2 3 2 2 2 2 4 1 0 0 0 0 0 0 0 1 1 0.0789307784646647
3 2 3 2 2 2 2 4 1 3 2 3 2 4 2 2 4 1 0 0 0 0 1 0 0 0 1 0.00314392968356143
3 2 3 2 2 2 2 4 1 4 2 3 2 2 2 2 4 1 1 0 0 0 0 0 0 0 1 0.0908218628781207
3 2 3 2 2 3 3 2 1 3 2 2 2 2 3 3 2 1 0 0 1 0 0 0 0 0 1 0.00621391951623316
3 2 3 2 2 3 3 4 2 3 2 3 2 2 3 3 2 1 0 0 0 0 0 0 0 1 1 0.0095050544821161
3 2 3 2 2 3 3 4 2 3 2 3 2 2 3 3 5 1 0 0 0 0 0 0 0 1 1 0.00521244923212818
3 2 3 2 2 3 3 4 2 3 2 3 2 3 3 3 3 1 0 0 0 0 1 0 0 1 2 0.00049580243008979
3 2 3 2 2 3 3 4 2 4 2 3 2 2 3 3 4 3 1 0 0 0 0 0 0 0 1 0.0626232054260803
3 2 3 2 4 2 2 4 1 3 3 3 2 4 2 2 4 1 0 1 0 0 0 0 0 0 1 0.00475937609627351
3 2 3 2 4 3 3 4 1 4 2 2 2 4 3 3 4 1 1 0 1 0 0 0 0 0 2 0.00219714556579065
3 3 3 2 3 3 4 4 1 3 3 3 2 5 3 4 4 1 0 0 0 0 1 0 0 0 1 0.00285455147865418
3 3 3 2 4 3 3 4 1 3 2 3 2 4 3 3 4 1 0 1 0 0 0 0 0 0 1 0.0134661632943694
3 3 3 2 4 3 3 4 1 3 4 3 3 3 3 3 3 1 0 1 0 1 1 0 0 1 4 1.17879195210017e-05
3 4 3 2 4 3 3 4 1 3 4 3 2 5 3 3 4 1 0 0 0 0 1 0 0 0 1 0.00376447827965485
3 4 3 2 4 3 3 4 1 3 6 3 2 4 3 3 4 1 0 1 0 0 0 0 0 0 1 0.0161820281604608
3 6 3 2 4 3 3 4 1 4 2 6 3 2 3 4 4 1 1 1 1 1 1 0 1 0 6 4.878986256144e-07
4 2 2 2 4 3 3 4 1 4 2 4 2 4 3 3 4 1 0 0 1 0 0 0 0 0 1 0.00392575020176371
4 2 3 2 2 2 2 4 1 4 3 3 2 2 2 2 4 1 0 1 0 0 0 0 0 0 1 0.00790673530527481
4 2 3 2 2 3 3 4 3 4 2 3 2 1 3 3 4 1 0 0 0 0 1 0 0 0 1 0.0292953071630185
4 2 3 2 2 3 3 4 3 4 2 3 2 2 3 4 4 1 0 0 0 0 0 0 1 0 1 0.0258437676076791
4 2 3 2 2 3 3 4 3 4 2 4 2 2 3 3 4 1 0 0 1 0 0 0 0 0 1 0.0229978613472528
4 2 3 2 2 3 3 4 3 4 3 3 2 2 3 3 4 1 0 1 0 0 0 0 0 0 1 0.0054518272757335
4 2 3 2 3 3 2 4 1 4 4 2 2 3 2 2 4 1 0 1 1 0 0 1 0 0 3 1.83630363077784e-05
4 2 3 2 3 3 3 4 1 4 2 3 2 3 2 3 4 1 0 0 0 0 0 1 0 0 1 0.0449985534451324
4 2 3 2 3 3 3 4 1 4 2 3 2 3 3 2 4 1 0 0 0 0 0 0 1 0 1 0.0135346155462437
4 2 6 3 2 3 4 4 1 4 4 3 4 4 3 4 4 1 0 1 1 1 1 0 0 0 4 3.46771358711455e-07
4 3 3 2 2 2 2 4 1 5 3 3 2 2 2 2 4 1 1 0 0 0 0 0 0 0 1 0.0278693948885586
4 3 3 2 2 3 3 4 1 4 3 3 2 3 3 3 4 5 0 0 0 0 1 0 0 0 1 0.00619980357842034
4 3 3 2 3 2 3 4 1 4 3 3 2 4 2 3 4 2 0 0 0 0 1 0 0 0 1 0.0455995263752873
4 3 3 2 3 3 3 4 5 4 2 3 2 3 3 3 4 1 0 1 0 0 0 0 0 0 1 0.0163234828409893
4 3 3 2 3 3 3 4 5 4 3 3 2 3 2 3 4 1 0 0 0 0 0 1 0 0 1 0.041173410767388
4 3 3 2 3 3 3 4 5 4 3 3 2 3 3 3 3 1 0 0 0 0 0 0 0 1 1 0.0100116953477895
4 3 3 2 3 3 3 4 5 4 3 3 2 3 3 4 4 1 0 0 0 0 0 0 1 0 1 0.0172542423887882
4 3 3 2 3 3 3 4 5 4 3 3 2 4 3 3 4 3 0 0 0 0 1 0 0 0 1 0.0342812668453831
4 3 3 2 3 3 4 4 1 3 3 3 2 3 3 4 4 1 1 0 0 0 0 0 0 0 1 0.00293510319586488
4 3 3 2 4 2 3 4 2 4 4 3 2 4 2 3 3 1 0 1 0 0 0 0 0 1 2 0.00169673662801472
